URI,CIS,libelle,actif,dateDebut,dateFin,codeATC,libelleATC,typeProcedureCourante,statutCourant,categorie,causeNonVirtualisation,causeExceptionPrescriptionDC
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62887979,62887979,"ACETYLLEUCINE BIOGARAN 500 mg, comprimé",true,2011-09-07,,N07CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61142968,61142968,"CLOPIDOGREL VIATRIS 75 mg, comprimé pelliculé",true,2009-10-16,,B01AC04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65172663,65172663,"RECARBRIO 500 mg/500 mg/250 mg, poudre pour solution pour perfusion",true,2020-02-13,,J01DH56,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69503274,69503274,"KISPLYX 10 mg, gélule",true,2016-08-25,,L01EX08,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67228541,67228541,"EPREX 40 000 UI/mL, solution injectable en seringue préremplie",true,2005-10-06,,B03XA01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64899528,64899528,"LENALIDOMIDE STRAGEN 25 mg, gélule",true,2020-05-11,,L04AX04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66349230,66349230,"MIRENA 52 mg (20 microgrammes/24 heures), dispositif intra-utérin",true,1995-07-21,,G02BA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64066269,64066269,"DIANE 35 microgrammes, comprimé enrobé",true,1987-07-07,,G03HB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64317077,64317077,"URARTHONE, solution buvable",true,2019-07-05,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67528535,67528535,"RISPERIDONE EVOLUGEN 4 mg, comprimé pelliculé sécable",true,2007-09-10,,N05AX08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65363113,65363113,"PALIPERIDONE BIOGARAN 75 mg, suspension injectable à libération prolongée en seringue préremplie",true,2021-10-20,,N05AX13,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62538162,62538162,"ANAPEN 300 microgrammes/0,3 ml, solution injectable en seringue préremplie",true,2003-03-27,,C01CA24,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64853413,64853413,"BIMATOPROST VIATRIS 0,3 mg/ml, collyre en solution",true,2016-10-27,,S01EE03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64674983,64674983,"GABAPENTINE TEVA 400 mg, gélule",true,2005-03-08,,N02BF01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68470444,68470444,"FENOFIBRATE CRISTERS 67 mg, gélule",true,2000-10-17,,C10AB05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65646848,65646848,"METFORMINE ARROW LAB 850 mg, comprimé pelliculé",true,2009-03-27,,A10BA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67358912,67358912,"CALCIPRAT 500 mg, comprimé à sucer",true,1995-03-27,,A12AA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68566407,68566407,"PAMIDRONATE DE SODIUM HOSPIRA 9 mg/ml, solution à diluer pour perfusion",true,2002-07-22,,M05BA03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60711441,60711441,"MEDIVEINE 600 mg, comprimé sécable",true,1999-05-10,,C05CA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69589818,69589818,"DYNEXANGIVAL 1 %, crème buccale",true,2010-12-22,,N01BB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63010787,63010787,"NEO-CODION ADULTES, sirop",true,1996-08-12,,R05DA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62650834,62650834,"QUETIAPINE ACCORD HEALTHCARE LP 300 mg, comprimé à libération prolongée",true,2016-08-04,,N05AH04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68758884,68758884,"TERBINAFINE ZENTIVA 250 mg, comprimé sécable",true,2005-11-03,,D01BA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64174946,64174946,"LENALIDOMIDE MYLAN 10 mg, gélule",true,2020-12-18,,L04AX04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62539894,62539894,"FENTANYL EG 12 microgrammes/heure, dispositif transdermique",true,2009-10-29,,N02AB03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62816804,62816804,"LARGACTIL 100 mg, comprimé pelliculé sécable",true,1988-11-29,,N05AA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68054595,68054595,"DOMPERIDONE ZYDUS 10 mg, comprimé pelliculé",true,2004-03-26,,A03FA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62725468,62725468,"RASAGILINE ZYDUS 1 mg, comprimé",true,2016-07-27,,N04BD02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62024136,62024136,"ADRENALINE AGUETTANT 0,1 mg/mL sans sulfite, solution injectable en seringue pré-remplie",true,2016-02-17,,C01CA24,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63540910,63540910,"RINGER LACTATE CARELIDE, solution pour perfusion",true,2005-09-27,,B05BB01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66903295,66903295,"LEVODOPA/CARBIDOPA/ENTACAPONE TEVA 125 mg/31,25 mg/200 mg, comprimé pelliculé",true,2017-07-24,,N04BA03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61084408,61084408,"BROMAZEPAM ARROW 1,5 mg, comprimé",true,2014-02-06,,N05BA08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69414046,69414046,"DUTASTERIDE/TAMSULOSINE EG 0,5 mg/0,4 mg, gélule",true,2019-10-16,,G04CA52,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62711493,62711493,"CONTRAMAL 100 mg/2 ml, solution injectable",true,1998-08-17,,N02AX02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69564327,69564327,"IODURE DE POTASSIUM PHARMACIE CENTRALE DES ARMEES 65 mg, comprimé sécable",true,2009-02-24,,V03AB21,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67710121,67710121,"MEROPENEM PANPHARMA 1 g, poudre pour solution injectable ou pour perfusion",true,2010-06-28,,J01DH02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60814021,60814021,"CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé",true,2007-07-20,,J01FA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63599951,63599951,"OTYLOL, solution pour instillation auriculaire",true,1998-01-19,,S02DA30,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66175242,66175242,"ACIDE ZOLEDRONIQUE ALTAN 5 mg/100 ml, solution pour perfusion",true,2018-07-04,,M05BA08,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60858338,60858338,"TEMOZOLOMIDE SUN 250 mg, gélule",true,2011-07-13,,L01AX03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67451779,67451779,"EZETIMIBE VIATRIS 10 mg, comprimé",true,2016-12-16,,C10AX09,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61350136,61350136,"NICORANDIL SANDOZ 20 mg, comprimé",true,2011-08-05,,C01DX16,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62604153,62604153,"ACEBUTOLOL TEVA 400 mg, comprimé pelliculé sécable",true,1995-04-26,,C07AB04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67856966,67856966,"NEBIVOLOL ALMUS 5 mg, comprimé quadrisécable",true,2017-05-09,,C07AB12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63153493,63153493,"FUROSEMIDE KALCEKS 20 mg/2 mL, solution injectable/pour perfusion",true,2021-05-25,,C03CA01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66429153,66429153,"PREXATE 7,5 mg/ 0,30 ml, solution injectable en seringue préremplie",false,2018-01-15,2021-12-21,L04AX03,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68700190,68700190,"GLUCOSE 30 % PROAMP, solution injectable",true,2006-01-17,,B05BA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68212077,68212077,"ATORVASTATINE BIOGARAN 20 mg, comprimé pelliculé",true,2019-06-24,,C10AA05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67540690,67540690,"XEOMIN 100 unités, poudre pour solution injectable",true,2008-01-08,,M03AX01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65533971,65533971,"LACTULOSE VIATRIS 10 g/15 ml, solution buvable en sachet",true,1995-11-29,,A06AD11,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65124914,65124914,"NORSET 15 mg, comprimé pelliculé",true,1997-08-28,,N06AX11,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63857177,63857177,"VARDENAFIL KRKA 10 mg, comprimé pelliculé",true,2018-03-06,,G04BE09,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63743330,63743330,"BETAMETHASONE BIOGARAN 2 mg, comprimé dispersible sécable",true,2008-09-23,,H02AB01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63095428,63095428,"CLOPIDOGREL ARROW GENERIQUES 75 mg, comprimé pelliculé",false,2009-08-27,2022-01-08,B01AC04,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61878361,61878361,"BAUME SAINT BERNARD, crème",true,1996-08-06,,M02AC,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69997481,69997481,"RISPERIDONE MYLAN 0,5 mg, comprimé orodispersible",false,2009-01-20,2022-01-17,N05AX08,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66298483,66298483,"ZOFENILDUO 30 mg/12,5 mg, comprimé pelliculé",true,2005-03-14,,C09BA15,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62684797,62684797,"PROGIRON 25 mg, soluton injectable",true,2014-03-17,,G03DA04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67781741,67781741,"AMISULPRIDE VIATRIS 200 mg, comprimé sécable",true,2017-05-23,,N05AL05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60251352,60251352,"PIPERACILLINE PANPHARMA 1 g, poudre pour solution injectable (I.M., I.V.)",true,1997-12-05,,J01CA12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68351486,68351486,"PERINDOPRIL/AMLODIPINE HCS 4 mg/5 mg, comprimé",true,2018-03-14,,C09BB04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64784134,64784134,"ERELZI 50 mg, solution injectable en stylo prérempli",true,2017-06-23,,L04AB01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63820638,63820638,"KEVZARA 150 mg,solution injectable en stylo prérempli",true,2017-06-23,,L04AC14,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68514022,68514022,"MACROGOL 4000 EG 10 g, poudre pour solution buvable en sachet",true,2019-03-15,,A06AD15,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65718888,65718888,"MYCOPHENOLATE MOFETIL EG 500 mg, comprimé pelliculé",true,2010-09-21,,L04AA06,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67538668,67538668,"PALONOSETRON KALCEKS 250 microgrammes, solution injectable",true,2021-09-23,,A04AA05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62278227,62278227,"REGIOCIT, solution pour hémofiltration",true,2015-06-08,,B05ZB,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62015062,62015062,"ANAGRELIDE BIOGARAN 0,5 mg, gélule",true,2017-12-28,,L01XX35,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62121489,62121489,"ISOTRETINOINE ACNETRAIT 10 mg, capsule molle",true,2001-12-28,,D10BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69871575,69871575,"NARATRIPTAN ARROW 2,5 mg, comprimé pelliculé",true,2010-08-09,,N02CC02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60972530,60972530,"EPIDUO 0,1 %/2,5 %, gel",true,2008-01-23,,D10AD53,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62534114,62534114,"SIMPONI 100 mg, solution injectable en stylo prérempli",true,2013-09-03,,L04AB06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63665312,63665312,"EVICEL, solution pour colle",true,2008-10-06,,B02BC30,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63067336,63067336,"GALANTAMINE ZYDUS LP 16 mg, gélule à libération prolongée",true,2012-01-13,,N06DA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60230550,60230550,"TAMOXIFENE BIOGARAN 20 mg, comprimé",true,1998-03-20,,L02BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66216486,66216486,"PREDNISOLONE BIOGARAN 20 mg, comprimé orodispersible",true,2008-12-05,,H02AB06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61231388,61231388,"TANGANILPRO 500 mg, comprimé",true,1992-09-30,,N07CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66700359,66700359,"BECILAN 250 mg, comprimé sécable",true,1997-02-25,,A11HA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64115976,64115976,"BELANETTE 0,02 mg/3 mg, comprimé pelliculé",true,2006-09-19,,G03AA12,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69931556,69931556,"ERTAPENEM PANPHARMA 1 g, poudre pour solution à diluer pour perfusion",true,2017-07-11,,J01DH03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69111782,69111782,"LERCANIDIPINE ARROW 20 mg, comprimé pelliculé sécable",true,2009-12-14,,C08CA13,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64292364,64292364,"FOSINOPRIL ARROW GENERIQUES 20 mg, comprimé",true,2009-09-02,,C09AA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66243024,66243024,"FENTANYL ZENTIVA 12 microgrammes/heure, dispositif transdermique",true,2010-01-22,,N02AB03,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68759274,68759274,"BISACODYL ZENTIVA CONSEIL 5 mg, comprimé gastro-résistant",true,2019-03-25,,A06AB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64564711,64564711,"ACIDE TRANEXAMIQUE ARROW 0,5 g/5 ml I.V., solution injectable",true,2019-11-19,,B02AA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69042418,69042418,"CISPLATINE VIATRIS 25 mg/25 ml, solution à diluer pour perfusion",true,1999-11-02,,L01XA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67541828,67541828,"ESTRAPATCH 80 microgrammes/24 heures, dispositif transdermique",true,2002-07-22,,G03CA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60691177,60691177,"ATOSIBAN STRAGEN 37,5 mg/5 ml, solution à diluer pour perfusion",true,2017-04-27,,G02CX01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65261375,65261375,"ELVORINE 25 mg/2,5 ml, solution injectable",true,1997-07-09,,V03AF04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65079764,65079764,"PICATO 500 microgrammes/gramme, gel",false,2012-11-15,2020-02-11,D06BX02,,Procédure centralisée,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63774710,63774710,"VARIQUEL 0,2 mg/mL, solution injectable",false,2014-04-03,2022-12-01,H01BA04,,Procédure de reconnaissance mutuelle,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61937888,61937888,"ACARBOSE EG 50 mg, comprimé",true,2013-03-01,,A10BF01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67015187,67015187,"EDEX 10 microgrammes/1 ml, poudre et solvant pour solution injectable (voie intracaverneuse) en cartouche bicompartiment.",true,1997-04-16,,G04BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64614242,64614242,"BILLEROL, comprimé à croquer",true,2017-11-07,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63478704,63478704,"EAU POUR PREPARATIONS INJECTABLES LAVOISIER, solution pour préparation injectable",true,1996-05-06,,V07AB,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63954950,63954950,"SYNAREL 0,2 mg/dose, solution pour pulvérisation nasale",true,1990-07-27,,H01CA02,,Procédure nationale,Actif,,,
